SalesOrderID;OrderDate;Status;OnlineOrderFlag;TerritoryID;TotalDue;Name;Group
54796;20-08-2013;5;true;7;44.1779;France;Europe
54797;20-08-2013;5;true;6;104.9529;Canada;North America
54798;20-08-2013;5;true;6;62.9519;Canada;North America
54799;20-08-2013;5;true;6;79.5048;Canada;North America
54800;20-08-2013;5;true;1;2754.0136;Northwest;North America
54801;20-08-2013;5;true;4;2629.8006;Southwest;North America
54802;20-08-2013;5;true;4;2582.6834;Southwest;North America
54803;20-08-2013;5;true;4;2673.5033;Southwest;North America
54804;20-08-2013;5;true;9;2754.0136;Australia;Pacific
54805;20-08-2013;5;true;9;662.4144;Australia;Pacific
54806;20-08-2013;5;true;9;650.8008;Australia;Pacific
54807;20-08-2013;5;true;9;2715.3497;Australia;Pacific
54808;20-08-2013;5;true;9;2699.9018;Australia;Pacific
54809;20-08-2013;5;true;9;2563.5890;Australia;Pacific
54810;20-08-2013;5;true;9;2535.9640;Australia;Pacific
54811;20-08-2013;5;true;4;1381.0732;Southwest;North America
54812;20-08-2013;5;true;4;2671.9453;Southwest;North America
54813;20-08-2013;5;true;4;631.7506;Southwest;North America
54814;20-08-2013;5;true;6;666.8565;Canada;North America
54815;20-08-2013;5;true;1;1238.1415;Northwest;North America
54816;20-08-2013;5;true;8;1276.8054;Germany;Europe
54817;20-08-2013;5;true;8;650.8008;Germany;Europe
54818;20-08-2013;5;true;10;631.7506;United Kingdom;Europe
54819;20-08-2013;5;true;10;2649.8453;United Kingdom;Europe
54820;20-08-2013;5;true;7;2673.0613;France;Europe
54821;21-08-2013;5;true;9;1238.1415;Australia;Pacific
54822;21-08-2013;5;true;8;2696.1890;Germany;Europe
54823;21-08-2013;5;true;9;98.8533;Australia;Pacific
54824;21-08-2013;5;true;9;93.9029;Australia;Pacific
54825;21-08-2013;5;true;9;9.9340;Australia;Pacific
54826;21-08-2013;5;true;9;9.9340;Australia;Pacific
54827;21-08-2013;5;true;10;2618.8058;United Kingdom;Europe
54828;21-08-2013;5;true;6;65.7254;Canada;North America
54829;21-08-2013;5;true;1;11.3152;Northwest;North America
54830;21-08-2013;5;true;4;6.9394;Southwest;North America
54831;21-08-2013;5;true;6;82.3004;Canada;North America
54832;21-08-2013;5;true;4;26.2769;Southwest;North America
54833;21-08-2013;5;true;4;30.1444;Southwest;North America
54834;21-08-2013;5;true;6;5.5140;Canada;North America
54835;21-08-2013;5;true;1;36.0230;Northwest;North America
54836;21-08-2013;5;true;6;101.7484;Canada;North America
54837;21-08-2013;5;true;6;40.0784;Canada;North America
54838;21-08-2013;5;true;4;79.0959;Southwest;North America
54839;21-08-2013;5;true;4;41.1834;Southwest;North America
54840;21-08-2013;5;true;4;43.6144;Southwest;North America
54841;21-08-2013;5;true;6;86.1016;Canada;North America
54842;21-08-2013;5;true;4;65.1729;Southwest;North America
54843;21-08-2013;5;true;1;65.1729;Northwest;North America
54844;21-08-2013;5;true;4;132.5779;Southwest;North America
54845;21-08-2013;5;true;1;44.1779;Northwest;North America
54846;21-08-2013;5;true;6;15.4479;Canada;North America
54847;21-08-2013;5;true;1;44.1779;Northwest;North America
54848;21-08-2013;5;true;4;44.1779;Southwest;North America
54849;21-08-2013;5;true;7;35.6584;France;Europe
54850;21-08-2013;5;true;7;44.1779;France;Europe
54851;21-08-2013;5;true;10;43.0729;United Kingdom;Europe
54852;21-08-2013;5;true;8;23.7465;Germany;Europe
54853;21-08-2013;5;true;10;86.1458;United Kingdom;Europe
54854;21-08-2013;5;true;8;40.0784;Germany;Europe
54855;21-08-2013;5;true;10;203.8504;United Kingdom;Europe
54856;21-08-2013;5;true;10;92.7869;United Kingdom;Europe
54857;21-08-2013;5;true;10;76.2119;United Kingdom;Europe
54858;21-08-2013;5;true;10;135.8708;United Kingdom;Europe
54859;21-08-2013;5;true;1;46.7194;Northwest;North America
54860;21-08-2013;5;true;4;34.2219;Southwest;North America
54861;21-08-2013;5;true;4;79.5269;Southwest;North America
54862;21-08-2013;5;true;7;55.2390;France;Europe
54863;21-08-2013;5;true;4;2535.9640;Southwest;North America
54864;21-08-2013;5;true;1;2602.2529;Northwest;North America
54865;21-08-2013;5;true;9;620.4354;Australia;Pacific
54866;21-08-2013;5;true;9;2775.0086;Australia;Pacific
54867;21-08-2013;5;true;9;2742.8642;Australia;Pacific
54868;21-08-2013;5;true;9;2686.2108;Australia;Pacific
54869;21-08-2013;5;true;9;2574.6279;Australia;Pacific
54870;21-08-2013;5;true;9;2602.2640;Australia;Pacific
54871;21-08-2013;5;true;1;680.0944;Northwest;North America
54872;21-08-2013;5;true;1;1308.8283;Northwest;North America
54873;21-08-2013;5;true;10;1292.2533;United Kingdom;Europe
54874;21-08-2013;5;true;8;1276.8054;Germany;Europe
54875;21-08-2013;5;true;7;635.3529;France;Europe
54876;21-08-2013;5;true;8;663.5083;Germany;Europe
54877;21-08-2013;5;true;7;663.5083;France;Europe
54878;21-08-2013;5;true;8;671.7958;Germany;Europe
54879;21-08-2013;5;true;10;2755.3617;United Kingdom;Europe
54880;21-08-2013;5;true;8;2659.7792;Germany;Europe
54881;22-08-2013;5;true;7;2574.6279;France;Europe
54882;22-08-2013;5;true;7;2668.5640;France;Europe
54883;22-08-2013;5;true;6;4.4090;Canada;North America
54884;22-08-2013;5;true;4;38.6640;Southwest;North America
54885;22-08-2013;5;true;4;38.6640;Southwest;North America
54886;22-08-2013;5;true;9;92.7869;Australia;Pacific
54887;22-08-2013;5;true;9;23.7465;Australia;Pacific
54888;22-08-2013;5;true;9;28.1554;Australia;Pacific
54889;22-08-2013;5;true;9;65.1729;Australia;Pacific
54890;22-08-2013;5;true;9;8.0444;Australia;Pacific
54891;22-08-2013;5;true;9;8.0444;Australia;Pacific
54892;22-08-2013;5;true;9;114.8758;Australia;Pacific
54893;22-08-2013;5;true;9;55.2169;Australia;Pacific
54894;22-08-2013;5;true;9;98.3229;Australia;Pacific
54895;22-08-2013;5;true;9;40.0784;Australia;Pacific
54896;22-08-2013;5;true;10;2738.5657;United Kingdom;Europe
54897;22-08-2013;5;true;4;59.0844;Southwest;North America
54898;22-08-2013;5;true;1;43.0729;Northwest;North America
54899;22-08-2013;5;true;6;30.1444;Canada;North America
54900;22-08-2013;5;true;1;71.8029;Northwest;North America
54901;22-08-2013;5;true;6;87.2729;Canada;North America
54902;22-08-2013;5;true;1;104.4004;Northwest;North America
54903;22-08-2013;5;true;4;55.2169;Southwest;North America
54904;22-08-2013;5;true;1;87.2729;Northwest;North America
54905;22-08-2013;5;true;4;66.2779;Southwest;North America
54906;22-08-2013;5;true;6;5.5140;Canada;North America
54907;22-08-2013;5;true;4;8.0444;Southwest;North America
54908;22-08-2013;5;true;6;44.1779;Canada;North America
54909;22-08-2013;5;true;7;85.0519;France;Europe
54910;22-08-2013;5;true;8;77.3390;Germany;Europe
54911;22-08-2013;5;true;10;30.6859;United Kingdom;Europe
54912;22-08-2013;5;true;10;4.4090;United Kingdom;Europe
54913;22-08-2013;5;true;10;47.4819;United Kingdom;Europe
54914;22-08-2013;5;true;10;44.1779;United Kingdom;Europe
54915;22-08-2013;5;true;7;32.5754;France;Europe
54916;22-08-2013;5;true;10;54.1119;United Kingdom;Europe
54917;22-08-2013;5;true;8;44.1779;Germany;Europe
54918;22-08-2013;5;true;10;38.6640;United Kingdom;Europe
54919;22-08-2013;5;true;8;9.9340;Germany;Europe
54920;22-08-2013;5;true;1;668.4808;Northwest;North America
54921;22-08-2013;5;true;1;927.6254;Northwest;North America
54922;22-08-2013;5;true;4;987.2844;Southwest;North America
54923;22-08-2013;5;true;9;1987.8508;Australia;Pacific
54924;22-08-2013;5;true;9;1918.2579;Australia;Pacific
54925;22-08-2013;5;true;9;2721.1178;Australia;Pacific
54926;22-08-2013;5;true;4;839.0155;Southwest;North America
54927;22-08-2013;5;true;9;2563.5890;Australia;Pacific
54928;22-08-2013;5;true;9;2651.4144;Australia;Pacific
54929;22-08-2013;5;true;6;1381.0732;Canada;North America
54930;22-08-2013;5;true;1;1293.3804;Northwest;North America
54931;22-08-2013;5;true;10;645.2869;United Kingdom;Europe
54932;23-08-2013;5;true;9;1238.1415;Australia;Pacific
54933;23-08-2013;5;true;9;1265.7554;Australia;Pacific
54934;23-08-2013;5;true;10;2591.1808;United Kingdom;Europe
54935;23-08-2013;5;true;9;44.1890;Australia;Pacific
54936;23-08-2013;5;true;9;15.4479;Australia;Pacific
54937;23-08-2013;5;true;9;14.2987;Australia;Pacific
54938;23-08-2013;5;true;9;136.9979;Australia;Pacific
54939;23-08-2013;5;true;9;2.5305;Australia;Pacific
54940;23-08-2013;5;true;8;2802.0701;Germany;Europe
54941;23-08-2013;5;true;8;2737.3944;Germany;Europe
54942;23-08-2013;5;true;1;38.6640;Northwest;North America
54943;23-08-2013;5;true;1;41.9569;Northwest;North America
54944;23-08-2013;5;true;4;32.0229;Southwest;North America
54945;23-08-2013;5;true;4;52.9958;Southwest;North America
54946;23-08-2013;5;true;1;38.6529;Northwest;North America
54947;23-08-2013;5;true;1;79.0959;Northwest;North America
54948;23-08-2013;5;true;4;77.3390;Southwest;North America
54949;23-08-2013;5;true;4;77.3390;Southwest;North America
54950;23-08-2013;5;true;6;8.0444;Canada;North America
54951;23-08-2013;5;true;1;34.2219;Northwest;North America
54952;23-08-2013;5;true;10;5.5140;United Kingdom;Europe
54953;23-08-2013;5;true;7;54.6754;France;Europe
54954;23-08-2013;5;true;7;104.9529;France;Europe
54955;23-08-2013;5;true;8;27.6140;Germany;Europe
54956;23-08-2013;5;true;7;30.1444;France;Europe
54957;23-08-2013;5;true;7;4.4090;France;Europe
54958;23-08-2013;5;true;7;5.5140;France;Europe
54959;23-08-2013;5;true;7;4.4090;France;Europe
54960;23-08-2013;5;true;7;44.1779;France;Europe
54961;23-08-2013;5;true;1;46.7194;Northwest;North America
54962;23-08-2013;5;true;6;34.2219;Canada;North America
54963;23-08-2013;5;true;6;1918.2579;Canada;North America
54964;23-08-2013;5;true;4;1879.5940;Southwest;North America
54965;23-08-2013;5;true;6;661.8619;Canada;North America
54966;23-08-2013;5;true;4;2708.6865;Southwest;North America
54967;23-08-2013;5;true;4;2776.1136;Southwest;North America
54968;23-08-2013;5;true;4;2535.9640;Southwest;North America
54969;23-08-2013;5;true;10;858.9607;United Kingdom;Europe
54970;23-08-2013;5;true;10;896.5086;United Kingdom;Europe
54971;23-08-2013;5;true;9;1889.5279;Australia;Pacific
54972;23-08-2013;5;true;9;2784.8984;Australia;Pacific
54973;23-08-2013;5;true;1;2673.0613;Northwest;North America
54974;23-08-2013;5;true;10;622.9659;United Kingdom;Europe
54975;23-08-2013;5;true;8;685.6083;Germany;Europe
54976;24-08-2013;5;true;9;1297.8004;Australia;Pacific
54977;24-08-2013;5;true;9;98.8533;Australia;Pacific
54978;24-08-2013;5;true;9;62.9629;Australia;Pacific
54979;24-08-2013;5;true;9;29.8019;Australia;Pacific
54980;24-08-2013;5;true;9;59.6590;Australia;Pacific
54981;24-08-2013;5;true;9;38.6640;Australia;Pacific
54982;24-08-2013;5;true;8;1911.6169;Germany;Europe
54983;24-08-2013;5;true;8;1960.2148;Germany;Europe
54984;24-08-2013;5;true;9;25.3819;Australia;Pacific
54985;24-08-2013;5;true;6;59.6590;Canada;North America
54986;24-08-2013;5;true;6;69.5929;Canada;North America
54987;24-08-2013;5;true;4;2.5305;Southwest;North America
54988;24-08-2013;5;true;4;2.5305;Southwest;North America
54989;24-08-2013;5;true;1;23.7465;Northwest;North America
54990;24-08-2013;5;true;4;79.0959;Southwest;North America
54991;24-08-2013;5;true;1;35.6694;Northwest;North America
54992;24-08-2013;5;true;4;79.0959;Southwest;North America
54993;24-08-2013;5;true;1;77.3169;Northwest;North America
54994;24-08-2013;5;true;1;38.6529;Northwest;North America
54995;24-08-2013;5;true;4;11.0390;Southwest;North America
54996;24-08-2013;5;true;6;77.3390;Canada;North America
54997;24-08-2013;5;true;6;146.9319;Canada;North America
54998;24-08-2013;5;true;4;5.5140;Southwest;North America
54999;24-08-2013;5;true;6;44.1779;Canada;North America
55000;24-08-2013;5;true;4;44.1779;Southwest;North America
55001;24-08-2013;5;true;6;71.2394;Canada;North America
55002;24-08-2013;5;true;7;136.9979;France;Europe
55003;24-08-2013;5;true;10;44.1779;United Kingdom;Europe
55004;24-08-2013;5;true;8;62.9519;Germany;Europe
55005;24-08-2013;5;true;8;35.6694;Germany;Europe
55006;24-08-2013;5;true;8;35.6584;Germany;Europe
55007;24-08-2013;5;true;8;6.9394;Germany;Europe
55008;24-08-2013;5;true;8;5.5140;Germany;Europe
55009;24-08-2013;5;true;10;75.6815;United Kingdom;Europe
55010;24-08-2013;5;true;8;4.4090;Germany;Europe
55011;24-08-2013;5;true;7;4.4090;France;Europe
55012;24-08-2013;5;true;1;44.1890;Northwest;North America
55013;24-08-2013;5;true;4;24.2879;Southwest;North America
55014;24-08-2013;5;true;1;138.0919;Northwest;North America
55015;24-08-2013;5;true;1;773.4669;Northwest;North America
55016;24-08-2013;5;true;4;703.2773;Southwest;North America
55017;24-08-2013;5;true;6;2793.8047;Canada;North America
55018;24-08-2013;5;true;4;2673.5033;Southwest;North America
55019;24-08-2013;5;true;4;2580.1419;Southwest;North America
55020;24-08-2013;5;true;4;2580.1419;Southwest;North America
55021;24-08-2013;5;true;10;858.9607;United Kingdom;Europe
55022;24-08-2013;5;true;7;1397.6482;France;Europe
55023;24-08-2013;5;true;9;606.6229;Australia;Pacific
55024;24-08-2013;5;true;9;2644.3313;Australia;Pacific
55025;24-08-2013;5;true;9;2708.6865;Australia;Pacific
55026;24-08-2013;5;true;9;2538.4944;Australia;Pacific
55027;24-08-2013;5;true;6;596.6890;Canada;North America
55028;24-08-2013;5;true;10;620.4354;United Kingdom;Europe
55029;24-08-2013;5;true;10;606.6229;United Kingdom;Europe
55030;25-08-2013;5;true;9;2708.6865;Australia;Pacific
55031;25-08-2013;5;true;9;1238.1415;Australia;Pacific
55032;25-08-2013;5;true;9;1238.1415;Australia;Pacific
55033;25-08-2013;5;true;8;2602.2529;Germany;Europe
55034;25-08-2013;5;true;1;54.1119;Northwest;North America
55035;25-08-2013;5;true;9;35.6584;Australia;Pacific
55036;25-08-2013;5;true;9;27.6140;Australia;Pacific
55037;25-08-2013;5;true;9;118.1577;Australia;Pacific
55038;25-08-2013;5;true;9;38.6750;Australia;Pacific
55039;25-08-2013;5;true;9;43.0729;Australia;Pacific
55040;25-08-2013;5;true;9;38.6640;Australia;Pacific
55041;25-08-2013;5;true;9;4.4090;Australia;Pacific
55042;25-08-2013;5;true;10;982.8423;United Kingdom;Europe
55043;25-08-2013;5;true;1;6.9394;Northwest;North America
55044;25-08-2013;5;true;6;206.3809;Canada;North America
55045;25-08-2013;5;true;6;5.5140;Canada;North America
55046;25-08-2013;5;true;6;5.5140;Canada;North America
55047;25-08-2013;5;true;6;79.0959;Canada;North America
55048;25-08-2013;5;true;1;38.6529;Northwest;North America
55049;25-08-2013;5;true;6;77.3169;Canada;North America
55050;25-08-2013;5;true;4;38.6529;Southwest;North America
55051;25-08-2013;5;true;4;77.3169;Southwest;North America
55052;25-08-2013;5;true;4;43.0729;Southwest;North America
55053;25-08-2013;5;true;1;103.2733;Northwest;North America
55054;25-08-2013;5;true;4;11.0390;Southwest;North America
55055;25-08-2013;5;true;1;87.2729;Northwest;North America
55056;25-08-2013;5;true;4;60.7529;Southwest;North America
55057;25-08-2013;5;true;1;44.1779;Northwest;North America
55058;25-08-2013;5;true;4;138.1140;Southwest;North America
55059;25-08-2013;5;true;6;62.9519;Canada;North America
55060;25-08-2013;5;true;7;77.3390;France;Europe
55061;25-08-2013;5;true;7;77.3390;France;Europe
55062;25-08-2013;5;true;8;8.0444;Germany;Europe
55063;25-08-2013;5;true;10;46.7194;United Kingdom;Europe
55064;25-08-2013;5;true;10;144.2688;United Kingdom;Europe
55065;25-08-2013;5;true;10;33.1390;United Kingdom;Europe
55066;25-08-2013;5;true;7;34.5534;France;Europe
55067;25-08-2013;5;true;7;15.4479;France;Europe
55068;25-08-2013;5;true;7;43.0729;France;Europe
55069;25-08-2013;5;true;10;37.5479;United Kingdom;Europe
55070;25-08-2013;5;true;7;8.0444;France;Europe
55071;25-08-2013;5;true;7;47.4819;France;Europe
55072;25-08-2013;5;true;7;8.0444;France;Europe
55073;25-08-2013;5;true;6;44.1890;Canada;North America
55074;25-08-2013;5;true;6;82.8529;Canada;North America
55075;25-08-2013;5;true;4;1934.8329;Southwest;North America
55076;25-08-2013;5;true;1;987.2844;Northwest;North America
55077;25-08-2013;5;true;1;2598.9158;Northwest;North America
55078;25-08-2013;5;true;7;1357.8572;France;Europe
55079;25-08-2013;5;true;9;1898.3127;Australia;Pacific
55080;25-08-2013;5;true;9;2732.7092;Australia;Pacific
55081;25-08-2013;5;true;9;2725.2836;Australia;Pacific
55082;25-08-2013;5;true;9;634.2479;Australia;Pacific
55083;25-08-2013;5;true;9;2574.6390;Australia;Pacific
55084;25-08-2013;5;true;9;2646.9723;Australia;Pacific
55085;25-08-2013;5;true;9;2616.5627;Australia;Pacific
55086;25-08-2013;5;true;1;1381.0732;Northwest;North America
55087;25-08-2013;5;true;4;2673.0613;Southwest;North America
55088;25-08-2013;5;true;4;663.5083;Southwest;North America
55089;25-08-2013;5;true;4;1293.3804;Southwest;North America
55090;25-08-2013;5;true;8;1238.1415;Germany;Europe
55091;25-08-2013;5;true;10;1297.8004;United Kingdom;Europe
55092;26-08-2013;5;true;9;1238.1415;Australia;Pacific
55093;26-08-2013;5;true;10;2552.5169;United Kingdom;Europe
55094;26-08-2013;5;true;4;55.2390;Southwest;North America
55095;26-08-2013;5;true;9;158.5123;Australia;Pacific
55096;26-08-2013;5;true;9;28.1554;Australia;Pacific
55097;26-08-2013;5;true;9;83.9469;Australia;Pacific
55098;26-08-2013;5;true;9;136.9979;Australia;Pacific
55099;26-08-2013;5;true;9;113.7708;Australia;Pacific
55100;26-08-2013;5;true;1;37.5479;Northwest;North America
55101;26-08-2013;5;true;6;66.2779;Canada;North America
55102;26-08-2013;5;true;6;6.9394;Canada;North America
55103;26-08-2013;5;true;4;8.0444;Southwest;North America
55104;26-08-2013;5;true;6;30.1444;Canada;North America
55105;26-08-2013;5;true;6;40.4320;Canada;North America
55106;26-08-2013;5;true;6;33.1390;Canada;North America
55107;26-08-2013;5;true;6;101.6048;Canada;North America
55108;26-08-2013;5;true;4;79.4937;Southwest;North America
55109;26-08-2013;5;true;6;103.2733;Canada;North America
55110;26-08-2013;5;true;4;132.5779;Southwest;North America
55111;26-08-2013;5;true;6;5.5140;Canada;North America
55112;26-08-2013;5;true;1;142.5119;Northwest;North America
55113;26-08-2013;5;true;1;66.2779;Northwest;North America
55114;26-08-2013;5;true;1;14.2987;Northwest;North America
55115;26-08-2013;5;true;8;79.5269;Germany;Europe
55116;26-08-2013;5;true;8;27.6140;Germany;Europe
55117;26-08-2013;5;true;7;77.3390;France;Europe
55118;26-08-2013;5;true;8;57.4158;Germany;Europe
55119;26-08-2013;5;true;7;32.0229;France;Europe
55120;26-08-2013;5;true;7;80.6208;France;Europe
55121;26-08-2013;5;true;10;40.0784;United Kingdom;Europe
55122;26-08-2013;5;true;7;92.7869;France;Europe
55123;26-08-2013;5;true;7;44.1779;France;Europe
55124;26-08-2013;5;true;1;62.9519;Northwest;North America
55125;26-08-2013;5;true;4;24.2879;Southwest;North America
55126;26-08-2013;5;true;7;86.7204;France;Europe
55127;26-08-2013;5;true;6;79.5269;Canada;North America
55128;26-08-2013;5;true;1;702.7027;Northwest;North America
55129;26-08-2013;5;true;6;787.0584;Canada;North America
55130;26-08-2013;5;true;4;2793.8047;Southwest;North America
55131;26-08-2013;5;true;1;888.9504;Northwest;North America
55132;26-08-2013;5;true;9;2651.4144;Australia;Pacific
55133;26-08-2013;5;true;9;2606.6619;Australia;Pacific
55134;26-08-2013;5;true;9;2646.4419;Australia;Pacific
55135;26-08-2013;5;true;4;2682.9953;Southwest;North America
55136;26-08-2013;5;true;1;663.5083;Northwest;North America
55137;26-08-2013;5;true;10;1276.8054;United Kingdom;Europe
55138;26-08-2013;5;true;9;956.1676;Australia;Pacific
55139;27-08-2013;5;true;9;1276.8054;Australia;Pacific
55140;27-08-2013;5;true;9;1445.6826;Australia;Pacific
55141;27-08-2013;5;true;10;2684.5533;United Kingdom;Europe
55142;27-08-2013;5;true;7;2566.1194;France;Europe
55143;27-08-2013;5;true;4;132.6000;Southwest;North America
55144;27-08-2013;5;true;9;65.1729;Australia;Pacific
55145;27-08-2013;5;true;7;1934.8329;France;Europe
55146;27-08-2013;5;true;7;2552.5169;France;Europe
55147;27-08-2013;5;true;1;27.6140;Northwest;North America
55148;27-08-2013;5;true;1;2.5305;Northwest;North America
55149;27-08-2013;5;true;4;23.7465;Southwest;North America
55150;27-08-2013;5;true;4;26.2769;Southwest;North America
55151;27-08-2013;5;true;6;44.1779;Canada;North America
55152;27-08-2013;5;true;4;66.2779;Southwest;North America
55153;27-08-2013;5;true;6;71.7919;Canada;North America
55154;27-08-2013;5;true;6;38.5535;Canada;North America
55155;27-08-2013;5;true;4;40.4320;Southwest;North America
55156;27-08-2013;5;true;4;36.0230;Southwest;North America
55157;27-08-2013;5;true;6;77.3169;Canada;North America
55158;27-08-2013;5;true;6;87.2729;Canada;North America
55159;27-08-2013;5;true;1;77.3390;Northwest;North America
55160;27-08-2013;5;true;4;87.2729;Southwest;North America
55161;27-08-2013;5;true;4;8.0444;Southwest;North America
55162;27-08-2013;5;true;4;15.4479;Southwest;North America
55163;27-08-2013;5;true;6;146.8987;Canada;North America
55164;27-08-2013;5;true;10;79.0959;United Kingdom;Europe
55165;27-08-2013;5;true;7;27.6140;France;Europe
55166;27-08-2013;5;true;8;27.6140;Germany;Europe
55167;27-08-2013;5;true;8;27.6140;Germany;Europe
55168;27-08-2013;5;true;7;42.9624;France;Europe
55169;27-08-2013;5;true;7;6.9394;France;Europe
55170;27-08-2013;5;true;8;5.5140;Germany;Europe
55171;27-08-2013;5;true;7;30.6859;France;Europe
55172;27-08-2013;5;true;1;83.9469;Northwest;North America
55173;27-08-2013;5;true;1;927.6254;Northwest;North America
55174;27-08-2013;5;true;9;1939.2529;Australia;Pacific
55175;27-08-2013;5;true;9;2591.1808;Australia;Pacific
55176;27-08-2013;5;true;9;2580.1419;Australia;Pacific
55177;27-08-2013;5;true;4;672.9008;Southwest;North America
55178;27-08-2013;5;true;7;2673.0613;France;Europe
55179;28-08-2013;5;true;9;2738.5657;Australia;Pacific
55180;28-08-2013;5;true;9;30.1444;Australia;Pacific
55181;28-08-2013;5;true;9;41.9569;Australia;Pacific
55182;28-08-2013;5;true;9;103.3065;Australia;Pacific
55183;28-08-2013;5;true;9;49.9681;Australia;Pacific
55184;28-08-2013;5;true;9;24.2879;Australia;Pacific
55185;28-08-2013;5;true;9;55.2390;Australia;Pacific
55186;28-08-2013;5;true;9;9.9340;Australia;Pacific
55187;28-08-2013;5;true;7;596.6890;France;Europe
55188;28-08-2013;5;true;8;2791.1637;Germany;Europe
55189;28-08-2013;5;true;1;74.5765;Northwest;North America
55190;28-08-2013;5;true;6;98.3119;Canada;North America
55191;28-08-2013;5;true;4;6.9394;Southwest;North America
55192;28-08-2013;5;true;1;70.6869;Northwest;North America
55193;28-08-2013;5;true;6;109.9144;Canada;North America
55194;28-08-2013;5;true;6;40.4320;Canada;North America
55195;28-08-2013;5;true;6;41.1834;Canada;North America
55196;28-08-2013;5;true;1;82.2783;Northwest;North America
55197;28-08-2013;5;true;6;55.2169;Canada;North America
55198;28-08-2013;5;true;4;87.2729;Southwest;North America
55199;28-08-2013;5;true;4;16.5529;Southwest;North America
55200;28-08-2013;5;true;1;16.5529;Northwest;North America
55201;28-08-2013;5;true;4;44.1779;Southwest;North America
55202;28-08-2013;5;true;6;71.2394;Canada;North America
55203;28-08-2013;5;true;1;44.1779;Northwest;North America
55204;28-08-2013;5;true;6;8.0444;Canada;North America
55205;28-08-2013;5;true;6;44.1779;Canada;North America
55206;28-08-2013;5;true;10;24.2879;United Kingdom;Europe
55207;28-08-2013;5;true;10;35.6584;United Kingdom;Europe
55208;28-08-2013;5;true;7;77.3169;France;Europe
55209;28-08-2013;5;true;8;5.5140;Germany;Europe
55210;28-08-2013;5;true;8;23.7465;Germany;Europe
55211;28-08-2013;5;true;7;5.5140;France;Europe
55212;28-08-2013;5;true;8;32.0340;Germany;Europe
55213;28-08-2013;5;true;10;26.2769;United Kingdom;Europe
55214;28-08-2013;5;true;10;8.0444;United Kingdom;Europe
55215;28-08-2013;5;true;1;46.7194;Northwest;North America
55216;28-08-2013;5;true;1;46.7194;Northwest;North America
55217;28-08-2013;5;true;4;78.4108;Southwest;North America
55218;28-08-2013;5;true;1;34.2219;Northwest;North America
55219;28-08-2013;5;true;4;2810.5012;Southwest;North America
55220;28-08-2013;5;true;6;2646.4419;Canada;North America
55221;28-08-2013;5;true;10;858.9607;United Kingdom;Europe
55222;28-08-2013;5;true;9;1918.2579;Australia;Pacific
55223;28-08-2013;5;true;9;596.6890;Australia;Pacific
55224;28-08-2013;5;true;9;2732.7203;Australia;Pacific
55225;28-08-2013;5;true;9;2754.0136;Australia;Pacific
55226;28-08-2013;5;true;9;2715.3497;Australia;Pacific
55227;28-08-2013;5;true;9;672.9008;Australia;Pacific
55228;28-08-2013;5;true;9;2587.8769;Australia;Pacific
55229;28-08-2013;5;true;4;650.8008;Southwest;North America
55230;28-08-2013;5;true;4;635.3529;Southwest;North America
55231;28-08-2013;5;true;4;1276.8054;Southwest;North America
55232;28-08-2013;5;true;8;2673.0613;Germany;Europe
55332;29-08-2013;5;true;9;1238.1415;Australia;Pacific
55333;29-08-2013;5;true;10;2552.5169;United Kingdom;Europe
55334;29-08-2013;5;true;9;82.8529;Australia;Pacific
55335;29-08-2013;5;true;9;26.4869;Australia;Pacific
55336;29-08-2013;5;true;9;55.2390;Australia;Pacific
55337;29-08-2013;5;true;9;27.0615;Australia;Pacific
55338;29-08-2013;5;true;9;55.2390;Australia;Pacific
55339;29-08-2013;5;true;9;163.4848;Australia;Pacific
55340;29-08-2013;5;true;9;32.0340;Australia;Pacific
55341;29-08-2013;5;true;7;596.6890;France;Europe
55342;29-08-2013;5;true;6;16.8292;Canada;North America
55343;29-08-2013;5;true;4;28.1554;Southwest;North America
55344;29-08-2013;5;true;1;71.7919;Northwest;North America
55345;29-08-2013;5;true;4;138.7549;Southwest;North America
55346;29-08-2013;5;true;1;71.7919;Northwest;North America
55347;29-08-2013;5;true;1;79.0959;Northwest;North America
55348;29-08-2013;5;true;4;26.4869;Southwest;North America
55349;29-08-2013;5;true;4;77.3390;Southwest;North America
55350;29-08-2013;5;true;6;132.5779;Canada;North America
55351;29-08-2013;5;true;1;15.4479;Northwest;North America
55352;29-08-2013;5;true;4;44.1779;Southwest;North America
55353;29-08-2013;5;true;6;101.6048;Canada;North America
55354;29-08-2013;5;true;7;47.4377;France;Europe
55355;29-08-2013;5;true;8;40.8408;Germany;Europe
55356;29-08-2013;5;true;7;70.6869;France;Europe
55357;29-08-2013;5;true;10;5.5140;United Kingdom;Europe
55358;29-08-2013;5;true;10;32.5754;United Kingdom;Europe
55359;29-08-2013;5;true;7;104.9419;France;Europe
55360;29-08-2013;5;true;8;26.2769;Germany;Europe
55361;29-08-2013;5;true;10;171.2529;United Kingdom;Europe
55362;29-08-2013;5;true;8;119.8483;Germany;Europe
55363;29-08-2013;5;true;8;47.4819;Germany;Europe
55364;29-08-2013;5;true;10;36.9402;United Kingdom;Europe
55365;29-08-2013;5;true;7;44.1779;France;Europe
55366;29-08-2013;5;true;10;37.5479;United Kingdom;Europe
55367;29-08-2013;5;true;10;30.8958;United Kingdom;Europe
